55.200726	26.898930	12.021996	0.989273	-0.035982	-0.652426	-0.118285	0.748565	0.001507
55.184723	26.906929	10.427940	1.875703	-0.024288	-0.651384	-0.118167	0.749490	0.001507
55.192726	26.906929	11.224547	1.875703	-0.026853	-0.651963	-0.118230	0.748977	0.001507
55.192726	26.898930	11.225333	0.989273	-0.027980	-0.651833	-0.118220	0.749091	0.001507
55.184723	26.898930	10.428670	0.989273	-0.021026	-0.651261	-0.118157	0.749599	0.001507
55.184723	26.890928	10.429400	0.102845	-0.014039	-0.651144	-0.118149	0.749701	0.001507
55.192726	26.890928	11.226118	0.102845	-0.017127	-0.651720	-0.118212	0.749191	0.001507
55.192726	26.882927	11.226904	-0.783582	-0.021090	-0.651592	-0.118203	0.749304	0.001507
55.184723	26.882927	10.430130	-0.783582	-0.017868	-0.651029	-0.118141	0.749802	0.001507
55.200726	26.890928	12.022837	0.102845	-0.031357	-0.652301	-0.118276	0.748675	0.001507
55.208725	26.890928	12.819555	0.102845	-0.033774	-0.652897	-0.118341	0.748145	0.001507
55.208725	26.882927	12.820452	-0.783582	-0.031506	-0.652759	-0.118330	0.748267	0.001507
55.200726	26.882927	12.023678	-0.783582	-0.028686	-0.652181	-0.118267	0.748781	0.001507
55.200726	26.874928	12.024519	-1.670009	-0.012108	-0.652102	-0.118266	0.748850	0.001507
55.208725	26.874928	12.821348	-1.670009	-0.008370	-0.652669	-0.118328	0.748346	0.001507
55.208725	26.866926	12.822245	-2.556434	0.030606	-0.652607	-0.118329	0.748400	0.001507
55.200726	26.866926	12.025359	-2.556434	0.012026	-0.652024	-0.118265	0.748918	0.001507
55.184723	26.874928	10.430859	-1.670009	-0.009827	-0.650947	-0.118139	0.749874	0.001507
55.192726	26.874928	11.227689	-1.670009	-0.017201	-0.651517	-0.118202	0.749369	0.001507
55.192726	26.866926	11.228474	-2.556434	0.005888	-0.651441	-0.118201	0.749436	0.001507
55.184723	26.866926	10.431588	-2.556434	0.007136	-0.650852	-0.118136	0.749957	0.001507
55.152725	26.890928	7.242527	0.102845	-0.007702	-0.648826	-0.117894	0.751749	0.001507
55.160725	26.890928	8.039245	0.102845	-0.014138	-0.649403	-0.117958	0.751240	0.001507
55.160725	26.882927	8.039807	-0.783582	-0.008905	-0.649289	-0.117949	0.751340	0.001507
55.152725	26.882927	7.243033	-0.783582	-0.004890	-0.648706	-0.117885	0.751854	0.001507
55.168724	26.890928	8.835963	0.102845	-0.015809	-0.649973	-0.118021	0.750737	0.001507
55.176723	26.890928	9.632682	0.102845	-0.015798	-0.650564	-0.118085	0.750215	0.001507
55.176723	26.882927	9.633355	-0.783582	-0.009448	-0.650450	-0.118077	0.750315	0.001507
55.168724	26.882927	8.836581	-0.783582	-0.008306	-0.649856	-0.118012	0.750840	0.001507
55.176723	26.866926	9.634703	-2.556434	0.012169	-0.650269	-0.118071	0.750472	0.001507
55.168724	26.866926	8.837817	-2.556434	0.013644	-0.649689	-0.118007	0.750985	0.001507
55.152725	26.874928	7.243539	-1.670009	-0.002548	-0.648598	-0.117880	0.751948	0.001507
55.160725	26.874928	8.040369	-1.670009	-0.002228	-0.649186	-0.117945	0.751430	0.001507
55.160725	26.866926	8.040932	-2.556434	0.010394	-0.649109	-0.117943	0.751496	0.001507
55.152725	26.866926	7.244046	-2.556434	0.006059	-0.648518	-0.117877	0.752017	0.001507
55.152725	26.858927	7.244552	-3.442858	0.015616	-0.648431	-0.117874	0.752092	0.001507
55.160725	26.858927	8.041493	-3.442858	0.019722	-0.649011	-0.117939	0.751582	0.001507
55.160725	26.850925	8.042055	-4.329281	0.022599	-0.648924	-0.117936	0.751657	0.001507
55.152725	26.850925	7.245058	-4.329281	0.020708	-0.648344	-0.117871	0.752168	0.001507
55.168724	26.858927	8.838434	-3.442858	0.028974	-0.649613	-0.118006	0.751051	0.001507
55.176723	26.858927	9.635376	-3.442858	0.034711	-0.650190	-0.118070	0.750541	0.001507
55.176723	26.850925	9.636049	-4.329281	0.058098	-0.650104	-0.118067	0.750617	0.001507
55.168724	26.850925	8.839052	-4.329281	0.035084	-0.649516	-0.118002	0.751136	0.001507
55.168724	26.842926	8.839669	-5.215703	0.064219	-0.649437	-0.118000	0.751204	0.001507
55.176723	26.842926	9.636722	-5.215703	0.091771	-0.650055	-0.118069	0.750658	0.001507
55.176723	26.834925	9.637395	-6.102125	0.100947	-0.649939	-0.118063	0.750759	0.001507
55.168724	26.834925	8.840286	-6.102125	0.079744	-0.649306	-0.117992	0.751318	0.001507
55.152725	26.842926	7.245564	-5.215703	0.036358	-0.648249	-0.117867	0.752251	0.001507
55.160725	26.842926	8.042617	-5.215703	0.043249	-0.648855	-0.117935	0.751717	0.001507
55.160725	26.834925	8.043179	-6.102125	0.064227	-0.648757	-0.117931	0.751802	0.001507
